section,male,female,lastUpdate,date
0,61840,58409,2021-04-19T05:55:13.617Z,2021-04-19T05:55:13.617Z
10,92245,83912,2021-04-19T05:55:13.617Z,2021-04-19T05:55:13.617Z
20,77074,80504,2021-04-19T05:55:13.617Z,2021-04-19T05:55:13.617Z
30,55918,60006,2021-04-19T05:55:13.617Z,2021-04-19T05:55:13.617Z
40,46465,51609,2021-04-19T05:55:13.617Z,2021-04-19T05:55:13.617Z
50,34650,37518,2021-04-19T05:55:13.617Z,2021-04-19T05:55:13.617Z
60,23663,23198,2021-04-19T05:55:13.617Z,2021-04-19T05:55:13.617Z
70,11869,11863,2021-04-19T05:55:13.617Z,2021-04-19T05:55:13.617Z
80,5260,7277,2021-04-19T05:55:13.617Z,2021-04-19T05:55:13.617Z
90,1398,2928,2021-04-19T05:55:13.617Z,2021-04-19T05:55:13.617Z
