date,amount,recovered,lastUpdate
2020-05-10T00:00:00.000Z,29,124,2020-08-20T20:06:10.983Z
2020-05-11T00:00:00.000Z,39,448,2020-08-20T20:06:10.983Z
2020-05-12T00:00:00.000Z,23,207,2020-08-20T20:06:10.983Z
2020-05-13T00:00:00.000Z,37,184,2020-08-20T20:06:10.983Z
2020-05-14T00:00:00.000Z,24,251,2020-08-20T20:06:10.983Z
2020-05-15T00:00:00.000Z,12,235,2020-08-20T20:06:10.983Z
2020-05-16T00:00:00.000Z,5,67,2020-08-20T20:06:10.983Z
2020-05-17T00:00:00.000Z,15,139,2020-08-20T20:06:10.983Z
2020-05-18T00:00:00.000Z,27,296,2020-08-20T20:06:10.983Z
2020-05-19T00:00:00.000Z,22,197,2020-08-20T20:06:10.983Z
2020-05-20T00:00:00.000Z,15,126,2020-08-20T20:06:10.983Z
2020-05-21T00:00:00.000Z,16,212,2020-08-20T20:06:10.983Z
2020-05-22T00:00:00.000Z,20,171,2020-08-20T20:06:10.983Z
2020-05-23T00:00:00.000Z,4,37,2020-08-20T20:06:10.983Z
2020-05-24T00:00:00.000Z,13,118,2020-08-20T20:06:10.983Z
2020-05-25T00:00:00.000Z,22,186,2020-08-20T20:06:10.983Z
2020-05-26T00:00:00.000Z,50,95,2020-08-20T20:06:10.983Z
2020-05-27T00:00:00.000Z,40,103,2020-08-20T20:06:10.983Z
2020-05-28T00:00:00.000Z,77,151,2020-08-20T20:06:10.983Z
2020-05-29T00:00:00.000Z,113,42,2020-08-20T20:06:10.983Z
2020-05-30T00:00:00.000Z,28,35,2020-08-20T20:06:10.983Z
2020-05-31T00:00:00.000Z,88,60,2020-08-20T20:06:10.983Z
2020-06-01T00:00:00.000Z,100,112,2020-08-20T20:06:10.983Z
2020-06-02T00:00:00.000Z,121,50,2020-08-20T20:06:10.983Z
2020-06-03T00:00:00.000Z,96,40,2020-08-20T20:06:10.983Z
2020-06-04T00:00:00.000Z,142,67,2020-08-20T20:06:10.983Z
2020-06-05T00:00:00.000Z,124,38,2020-08-20T20:06:10.983Z
2020-06-06T00:00:00.000Z,78,41,2020-08-20T20:06:10.983Z
2020-06-07T00:00:00.000Z,140,56,2020-08-20T20:06:10.983Z
2020-06-08T00:00:00.000Z,179,43,2020-08-20T20:06:10.983Z
2020-06-09T00:00:00.000Z,172,47,2020-08-20T20:06:10.983Z
2020-06-10T00:00:00.000Z,239,76,2020-08-20T20:06:10.983Z
2020-06-11T00:00:00.000Z,191,81,2020-08-20T20:06:10.983Z
2020-06-12T00:00:00.000Z,183,70,2020-08-20T20:06:10.983Z
2020-06-13T00:00:00.000Z,150,51,2020-08-20T20:06:10.983Z
2020-06-14T00:00:00.000Z,136,40,2020-08-20T20:06:10.983Z
2020-06-15T00:00:00.000Z,198,72,2020-08-20T20:06:10.983Z
2020-06-16T00:00:00.000Z,298,38,2020-08-20T20:06:10.983Z
2020-06-17T00:00:00.000Z,270,54,2020-08-20T20:06:10.983Z
2020-06-18T00:00:00.000Z,302,74,2020-08-20T20:06:10.983Z
2020-06-19T00:00:00.000Z,308,67,2020-08-20T20:06:10.983Z
2020-06-20T00:00:00.000Z,157,59,2020-08-20T20:06:10.983Z
2020-06-21T00:00:00.000Z,172,43,2020-08-20T20:06:10.983Z
2020-06-22T00:00:00.000Z,346,89,2020-08-20T20:06:10.983Z
2020-06-23T00:00:00.000Z,448,115,2020-08-20T20:06:10.983Z
2020-06-24T00:00:00.000Z,485,52,2020-08-20T20:06:10.983Z
2020-06-25T00:00:00.000Z,513,119,2020-08-20T20:06:10.983Z
2020-06-26T00:00:00.000Z,464,121,2020-08-20T20:06:10.983Z
2020-06-27T00:00:00.000Z,401,87,2020-08-20T20:06:10.983Z
2020-06-28T00:00:00.000Z,381,86,2020-08-20T20:06:10.983Z
2020-06-29T00:00:00.000Z,752,182,2020-08-20T20:06:10.983Z
2020-06-30T00:00:00.000Z,780,115,2020-08-20T20:06:10.983Z
2020-07-01T00:00:00.000Z,967,95,2020-08-20T20:06:10.983Z
2020-07-02T00:00:00.000Z,1145,123,2020-08-20T20:06:10.983Z
2020-07-03T00:00:00.000Z,946,117,2020-08-20T20:06:10.983Z
2020-07-04T00:00:00.000Z,821,134,2020-08-20T20:06:10.983Z
2020-07-05T00:00:00.000Z,839,139,2020-08-20T20:06:10.983Z
2020-07-06T00:00:00.000Z,1138,148,2020-08-20T20:06:10.983Z
2020-07-07T00:00:00.000Z,1385,149,2020-08-20T20:06:10.983Z
2020-07-08T00:00:00.000Z,1321,112,2020-08-20T20:06:10.983Z
2020-07-09T00:00:00.000Z,1521,172,2020-08-20T20:06:10.983Z
2020-07-10T00:00:00.000Z,1412,191,2020-08-20T20:06:10.983Z
2020-07-11T00:00:00.000Z,1161,196,2020-08-20T20:06:10.983Z
2020-07-12T00:00:00.000Z,1246,255,2020-08-20T20:06:10.983Z
2020-07-13T00:00:00.000Z,1715,323,2020-08-20T20:06:10.983Z
2020-07-14T00:00:00.000Z,1602,289,2020-08-20T20:06:10.983Z
2020-07-15T00:00:00.000Z,1878,352,2020-08-20T20:06:10.983Z
2020-07-16T00:00:00.000Z,1931,457,2020-08-20T20:06:10.983Z
2020-07-17T00:00:00.000Z,1601,463,2020-08-20T20:06:10.983Z
2020-07-18T00:00:00.000Z,1442,522,2020-08-20T20:06:10.983Z
2020-07-19T00:00:00.000Z,1016,372,2020-08-20T20:06:10.983Z
2020-07-20T00:00:00.000Z,1896,600,2020-08-20T20:06:10.983Z
2020-07-21T00:00:00.000Z,2002,640,2020-08-20T20:06:10.983Z
2020-07-22T00:00:00.000Z,2042,3444,2020-08-20T20:06:10.983Z
2020-07-23T00:00:00.000Z,1986,6933,2020-08-20T20:06:10.983Z
2020-07-24T00:00:00.000Z,1832,1537,2020-08-20T20:06:10.983Z
2020-07-25T00:00:00.000Z,1113,677,2020-08-20T20:06:10.983Z
2020-07-26T00:00:00.000Z,1044,2704,2020-08-20T20:06:10.983Z
2020-07-27T00:00:00.000Z,2055,1884,2020-08-20T20:06:10.983Z
2020-07-28T00:00:00.000Z,2128,1664,2020-08-20T20:06:10.983Z
2020-07-29T00:00:00.000Z,1962,1433,2020-08-20T20:06:10.983Z
2020-07-30T00:00:00.000Z,1790,1762,2020-08-20T20:06:10.983Z
2020-07-31T00:00:00.000Z,1355,1406,2020-08-20T20:06:10.983Z
2020-08-01T00:00:00.000Z,628,568,2020-08-20T20:06:10.983Z
2020-08-02T00:00:00.000Z,713,2572,2020-08-20T20:06:10.983Z
2020-08-03T00:00:00.000Z,1803,1963,2020-08-20T20:06:10.983Z
2020-08-04T00:00:00.000Z,1725,1812,2020-08-20T20:06:10.983Z
2020-08-05T00:00:00.000Z,1691,1566,2020-08-20T20:06:10.983Z
2020-08-06T00:00:00.000Z,1677,1923,2020-08-20T20:06:10.983Z
2020-08-07T00:00:00.000Z,1754,1374,2020-08-20T20:06:10.983Z
2020-08-08T00:00:00.000Z,762,670,2020-08-20T20:06:10.983Z
2020-08-09T00:00:00.000Z,920,2422,2020-08-20T20:06:10.983Z
2020-08-10T00:00:00.000Z,1688,1422,2020-08-20T20:06:10.983Z
2020-08-11T00:00:00.000Z,1828,754,2020-08-20T20:06:10.983Z
2020-08-12T00:00:00.000Z,1621,1179,2020-08-20T20:06:10.983Z
2020-08-13T00:00:00.000Z,1643,1395,2020-08-20T20:06:10.983Z
2020-08-14T00:00:00.000Z,1394,1066,2020-08-20T20:06:10.983Z
2020-08-15T00:00:00.000Z,775,655,2020-08-20T20:06:10.983Z
2020-08-16T00:00:00.000Z,1047,2213,2020-08-20T20:06:10.983Z
2020-08-17T00:00:00.000Z,1658,1304,2020-08-20T20:06:10.983Z
2020-08-18T00:00:00.000Z,1647,1387,2020-08-20T20:06:10.983Z
2020-08-19T00:00:00.000Z,1645,1310,2020-08-20T20:06:10.983Z
2020-08-20T00:00:00.000Z,1267,167,2020-08-20T20:06:10.983Z
