city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,status,lastUpdate,date
לפיד,19, קטן מ-15 ,6-10,40,61,נדרשת הגדלה של מספר הבדיקות,2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
ראמה,37, קטן מ-15 ,6-10,116,13,נדרשת הגדלה של מספר הבדיקות,2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
פתח תקווה,2394,457,188,3721,19,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
באר שבע,1638,427,138,3273,22,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
חולון,1722,372,123,2428,20,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
ראשון לציון,1609,342,123,3196,14,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
חיפה,1468,340,134,4226,12,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
אשקלון,1267,292,66,2420,21,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
רחובות,1216,271,92,1537,19,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
רמלה,1102,255,104,1218,34,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
נצרת,552,252,51,674,32,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
ירכא,383,246,103,1708,158,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
רמת גן,1159,242,80,2699,16,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
בת ים,1313,236,78,1782,18,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
טייבה,804,209,91,1064,48,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
חדרה,641,207,81,2310,22,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
לוד,1259,204,78,1323,27,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קרית גת,818,192,53,913,33,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
ראש העין,618,185,75,1268,31,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
טבריה,764,171,76,867,38,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
מודיעין-מכבים-רעות,678,168,67,1128,19,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
רעננה,660,156,42,1568,21,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קלנסווה,831,143,52,625,62,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קרית אתא,423,132,57,900,23,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
כפר סבא,506,129,56,1391,13,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
הרצליה,642,127,36,1367,14,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
צפת,372,124,36,376,34,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
נהריה,411,118,28,1240,20,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
עכו,246,112,50,1044,22,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
מעלה אדומים,333,109,43,620,29,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
יבנה,408,101,44,477,22,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
נס ציונה,366,93,35,626,20,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קרית ביאליק,210,91,26,505,23,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
באקה אל-גרביה,483,91,31,452,31,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
עין מאהל,251,85,21,147,63,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
יפיע,184,83,16,220,43,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
הוד השרון,323,80,22,730,13,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
פרדס חנה-כרכור,252,77,24,646,19,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
אופקים,316,77,28,414,24,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
כרמיאל,190,77,39,778,17,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
שפרעם,148,74,31,713,18,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
כפר מנדא,192,74,23,180,36,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
נוף הגליל,162,67,19,535,15,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
דייר אל-אסד,249,67,19,245,53,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
רכסים,328,66,20,183,53,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
רמת השרון,294,65,21,655,14,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
גבעת זאב,318,64,18,228,34,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
אכסאל,137,63,26,204,42,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
באר יעקב,216,63,27,324,24,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
דימונה,375,61,6-10,474,17,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
חורפיש,71,61,20,273,96,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
עפולה,220,60,26,646,11,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
כפר קרע,284,60,33,328,31,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
ערערה,160,58,31,394,29,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קרית אונו,277,58,19,499,15,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
אילת,392,56,20,451,10,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
גבעתיים,291,53,16,700,10,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
יהוד,265,53,17,334,18,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
כפר כנא,104,51,16,283,22,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
גדרה,202,51,16,306,20,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
שוהם,177,51,18,256,25,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
ריינה,75,48,17,182,29,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
גני תקווה,189,47,23,344,24,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
דבוריה,120,46,6-10,306,44,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
טמרה,126,44,11-14,537,13,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
גן יבנה,259,44,6-10,221,20,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קדימה-צורן,110,44,11-14,237,21,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
ג'לג'וליה,142,43,18,163,42,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
זמר,104,42,19,182,59,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
טירת כרמל,117,40,11-14,202,17,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
מבשרת ציון,121,40,22,403,17,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קרית ים,124,39,11-14,631,10,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
מגאר,64,39,15,349,17,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
אבו סנאן,52,38,18,443,29,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
גבעת שמואל,244,37,11-14,285,15,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
כפר יונה,108,37,18,320,16,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
"בסמ""ה",72,36,21,244,34,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
ג'סר א-זרקא,151,35,22,559,23,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
ערד,177,35,6-10,279,13,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
מעלות-תרשיחא,76,34,21,506,15,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
אור עקיבא,183,33,6-10,246,17,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קרית מוצקין,122,31,1-5,678,7,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
תל מונד,61,31,19,273,24,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
כסיפה,179,29,1-5,89,16,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
אבן יהודה,95,29,6-10,337,22,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
עראבה,70,28,11-14,281,11,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
יקנעם עילית,90,28,6-10,235,12,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
שדרות,167,28,6-10,235,10,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קרית טבעון,57,28,16,242,18,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
זכרון יעקב,117,28,18,237,13,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
כאבול,53,27,11-14,174,22,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
שעב,48,27,17,169,37,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קרית שמונה,114,25,6-10,227,11,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
כוכב יעקב,155,24,11-14,99,27,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
זרזיר,29,24,6-10,88,28,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
כפר האורנים,58,23,1-5,49,104,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
עומר,71,23,6-10,98,29,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
מגדל העמק,167,23,11-14,291,9,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
ירוחם,71,23,1-5,87,22,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
חצור הגלילית,41,22,1-5,81,22,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
דייר חנא,54,22,11-14,119,21,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
כפר יאסיף,48,22,11-14,215,21,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קרית יערים,140,21,1-5,95,33,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
מזכרת בתיה,121,21,6-10,179,14,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
אריאל,73,20,6-10,207,11,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
מיתר,56,20,1-5,134,20,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
ערערה-בנגב,341,19,1-5,86,10,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
נשר,48,18,6-10,340,8,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
ג'ולס,27,18,11-14,220,29,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
מג'דל שמס,28,18,6-10,176,16,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
צור הדסה,55,18,1-5,113,19,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
מסעדה,21,17,6-10,54,42,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קרני שומרון,61,17,6-10,92,20,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
רמת ישי,20,16,6-10,96,22,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
תל שבע,41,16,6-10,170,8,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
לקיה,54,15,6-10,140,10,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
סביון,53,15,1-5,87,35,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
טורעאן,39, קטן מ-15 ,6-10,147,7,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
עתלית,39, קטן מ-15 ,6-10,88,17,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
אליכין,18, קטן מ-15 ,1-5,54,32,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
חורה,282, קטן מ-15 ,1-5,102,7,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
שלומי,53, קטן מ-15 ,1-5,83,15,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קרית ארבע,41, קטן מ-15 ,1-5,55,14,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
פוריידיס,82, קטן מ-15 ,1-5,123,11,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
בית דגן,57, קטן מ-15 ,1-5,63,20,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
אעבלין,37, קטן מ-15 ,1-5,141,10,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
עיילבון,22, קטן מ-15 ,1-5,195,25,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
סאג'ור,33, קטן מ-15 ,6-10,85,29,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
כאוכב אבו אל-היג'א, קטן מ-15 , קטן מ-15 ,1-5,52,26,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
בנימינה-גבעת עדה,73, קטן מ-15 ,1-5,148,9,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
אזור,120, קטן מ-15 ,1-5,126,11,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
בסמת טבעון,17, קטן מ-15 ,6-10,89,14,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
אורנית,29, קטן מ-15 ,1-5,103,11,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
כסרא-סמיע,23, קטן מ-15 ,6-10,133,13,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
בת חפר,27, קטן מ-15 ,1-5,65,22,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
קרית עקרון,45, קטן מ-15 ,6-10,86,9,"נדרשת הידברות, הסברה ואכיפה",2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
מרכז שפירא,36, קטן מ-15 ,1-5,28,24,,2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
גן נר, קטן מ-15 , קטן מ-15 ,1-5,29,8,,2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
אבטין, קטן מ-15 , קטן מ-15 ,1-5,27,14,,2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
להבים,42, קטן מ-15 ,1-5,66,11,,2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
ע'ג'ר, קטן מ-15 , קטן מ-15 ,0,9,4,,2020-08-20T20:06:10.983Z,2020-08-20T20:06:10.983Z
