age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,209782,90060,1505185,13.9,6.0,2021-02-18T19:42:32.353Z
20-29,636844,255881,1277634,49.8,20.0,2021-02-18T19:42:32.353Z
30-39,681610,298712,1186386,57.5,25.2,2021-02-18T19:42:32.353Z
40-49,749130,507424,1080768,69.3,47.0,2021-02-18T19:42:32.353Z
50-59,643998,510589,832687,77.3,61.3,2021-02-18T19:42:32.353Z
60-69,602055,539707,735380,81.9,73.4,2021-02-18T19:42:32.353Z
70-79,449348,418255,462148,97.2,90.5,2021-02-18T19:42:32.353Z
80-89,200470,184960,222547,90.1,83.1,2021-02-18T19:42:32.353Z
90+,47188,42552,50589,93.3,84.1,2021-02-18T19:42:32.353Z
