section,male,female,lastUpdate,date
0,0,1,2021-02-18T19:42:32.353Z,2021-02-18T19:42:32.353Z
10,0,2,2021-02-18T19:42:32.353Z,2021-02-18T19:42:32.353Z
20,4,3,2021-02-18T19:42:32.353Z,2021-02-18T19:42:32.353Z
30,14,11,2021-02-18T19:42:32.353Z,2021-02-18T19:42:32.353Z
40,27,14,2021-02-18T19:42:32.353Z,2021-02-18T19:42:32.353Z
50,44,18,2021-02-18T19:42:32.353Z,2021-02-18T19:42:32.353Z
60,40,27,2021-02-18T19:42:32.353Z,2021-02-18T19:42:32.353Z
70,36,18,2021-02-18T19:42:32.353Z,2021-02-18T19:42:32.353Z
80,10,16,2021-02-18T19:42:32.353Z,2021-02-18T19:42:32.353Z
90,1,2,2021-02-18T19:42:32.353Z,2021-02-18T19:42:32.353Z
