name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,92.7848129272461,124,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
יוספטל,,47.69230651855469,2,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
שמיר,,66.55443572998047,38,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
וולפסון,,66.32503509521484,24,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
זיו צפת,,73.19884490966797,34,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
הלל יפה,,82.13592529296875,41,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
נהריה,,74.13554382324219,35,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
ברזילי,,78.83333587646484,21,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
פוריה,,65.63380432128906,14,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
סוראסקי,,96.2425308227539,64,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
בני ציון,,72.97921752929688,23,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
רבין ק. בילינסון,,78.08383178710938,129,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
סורוקה,,68.63597106933594,76,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
מאיר,,75.06427001953125,48,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
קפלן,,104.5126342773438,75,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
"רמב""ם",,81.75257873535156,46,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
הכרמל,,75.8691177368164,26,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
השרון ק. גולדה,,59.33609771728516,41,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
הדסה עין כרם,,,149,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
הסקוטי,,100.7518768310547,17,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
סנט וינסנט,,40.29850769042969,1,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
המשפחה הקדושה,,,0,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
סנט ג'וזף,,,2,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
שערי צדק,,96.92874908447266,105,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
אל מקאסד,,,0,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
לניאדו,,100.0,131,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
אוגוסטה ויקטוריה,,,0,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
מעייני הישועה,,89.55696105957031,36,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
אסותא אשדוד,,,12,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
שניידר,,,0,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
המרכזי בעמק,,69.82758331298828,62,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
