section,male,female,lastUpdate,date
0,0,1,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
10,0,0,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
20,4,3,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
30,9,4,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
40,21,12,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
50,39,11,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
60,60,30,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
70,38,27,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
80,18,20,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
90,4,2,2021-01-31T08:26:49.547Z,2021-01-31T08:26:49.547Z
