total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
2810,1829,371,246,795,409,2021-01-31T08:26:49.547Z
100,65,20,13,43,22,2021-01-31T08:26:49.547Z
