section,male,female,lastUpdate,date
0,61751,58341,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
10,91924,83508,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
20,76610,80080,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
30,55618,59674,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
40,46258,51397,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
50,34467,37313,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
60,23468,22974,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
70,11817,11866,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
80,5122,7028,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
90,1421,2963,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
