city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,130155,1049,295,20941,11,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
באר שבע,15010,243,87,6896,12,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
תל אביב - יפו,26237,241,77,19580,5,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
נתניה,16879,208,83,7557,10,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
פתח תקווה,21551,171,69,9708,7,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
רהט,4836,170,58,908,25,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
חולון,14603,167,55,5593,9,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
אשדוד,25489,162,52,5569,7,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
חיפה,16586,151,54,10187,6,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
אום אל-פחם,6099,138,67,1164,24,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
נצרת,9003,117,35,1569,15,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
אשקלון,11794,115,30,3910,8,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
ראשון לציון,14823,112,36,7597,5,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
בת ים,9635,108,32,3598,8,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
לוד,8589,101,27,2875,13,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
רמלה,9509,86,19,1825,11,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
קרית גת,7292,73,21,1465,12,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
חדרה,6807,69,27,2678,7,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
בית שמש,20195,65,27,1758,5,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
טייבה,4497,63,39,1106,14,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
רחובות,11281,63,22,4561,4,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
כפר קאסם,3340,56,26,634,23,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
ערד,2462,51,23,1098,19,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
באקה אל-גרביה,2741,50,32,553,17,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
ירכא,2121,50,18,343,32,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
אבו סנאן,1327,48,19,1111,36,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
כסיפה,884,47,15,165,26,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
דימונה,2496,47,16,1239,13,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
לקיה,740,46,26,210,29,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
בני ברק,48192,46,16,1853,2,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
נתיבות,6980,45,20,899,11,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
ערערה-בנגב,976,44,25,203,24,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
אופקים,4301,43,  6-10  ,783,13,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
שפרעם,4104,42, 11-14 ,739,10,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
ערערה,2007,42,19,400,21,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
צפת,4793,41,  6-10  ,852,11,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
טירה,2711,41,19,574,15,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
אבו גוש,1267,40, 11-14 ,553,49,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
מעלה עירון,1872,39,25,287,25,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
אור יהודה,4339,38, 11-14 ,815,11,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
טבריה,4509,37,  6-10  ,946,8,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
תל שבע,553,37, 11-14 ,210,18,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
קרית אתא,4672,36,17,1887,6,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
אילת,2502,36,  6-10  ,3140,6,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
חורה,847,34,16,173,18,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
שדרות,2867,34,  6-10  ,738,12,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
יפיע,2215,34,  6-10  ,284,18,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
קרית מלאכי,4095,33,  1-5  ,469,13,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
מעלה אדומים,3796,33, 11-14 ,1159,9,2021-03-31T06:52:24.037Z,2021-03-31T06:52:24.037Z
