section,male,female,lastUpdate,date
0,0,1.0,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
10,2,,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
20,2,3.0,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
30,3,2.0,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
40,14,7.0,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
50,40,24.0,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
60,79,34.0,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
70,70,37.0,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
80,40,25.0,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
90,6,11.0,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
