section,male,female,lastUpdate,date
0,19747,18858,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
10,42758,32044,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
20,37257,35022,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
30,25385,25780,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
40,22373,24040,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
50,17440,18325,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
60,12763,11481,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
70,6378,5859,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
80,2667,3426,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
90,640,1463,2020-12-17T19:49:35.037Z,2020-12-17T19:49:35.037Z
