name,amount,lastUpdate,date
hard,305,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
moderate,106,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
critical,151,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
name,amount,lastUpdate,date
hard,305,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
moderate,106,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
critical,151,2020-11-12T08:39:15.213Z,2020-11-12T08:39:15.213Z
