section,male,female,lastUpdate,date
0,2,1,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
10,1,2,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
20,6,8,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
30,13,7,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
40,23,24,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
50,127,63,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
60,341,141,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
70,604,296,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
80,673,564,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
90,304,433,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
