section,male,female,lastUpdate,date
0,0,2,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
10,1,3,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
20,3,1,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
30,6,12,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
40,32,19,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
50,90,47,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
60,152,69,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
70,142,115,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
80,109,92,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
90,25,31,2021-01-09T14:36:56.833Z,2021-01-09T14:36:56.833Z
