age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,250823,137010,1538337,16.3,8.9,2021-02-25T20:07:31.120Z
20-29,764736,348515,1300361,58.8,26.8,2021-02-25T20:07:31.120Z
30-39,791376,415488,1197026,66.1,34.7,2021-02-25T20:07:31.120Z
40-49,815506,593324,1098556,74.2,54.0,2021-02-25T20:07:31.120Z
50-59,683386,550947,849966,80.4,64.8,2021-02-25T20:07:31.120Z
60-69,622290,556575,741639,83.9,75.0,2021-02-25T20:07:31.120Z
70-79,459076,427429,490784,93.5,87.1,2021-02-25T20:07:31.120Z
80-89,204714,189456,225538,90.8,84.0,2021-02-25T20:07:31.120Z
90+,48099,43671,51496,93.4,84.8,2021-02-25T20:07:31.120Z
