section,male,female,lastUpdate,date
0,2,2,2021-02-25T20:07:31.120Z,2021-02-25T20:07:31.120Z
10,3,1,2021-02-25T20:07:31.120Z,2021-02-25T20:07:31.120Z
20,13,12,2021-02-25T20:07:31.120Z,2021-02-25T20:07:31.120Z
30,22,16,2021-02-25T20:07:31.120Z,2021-02-25T20:07:31.120Z
40,46,38,2021-02-25T20:07:31.120Z,2021-02-25T20:07:31.120Z
50,202,89,2021-02-25T20:07:31.120Z,2021-02-25T20:07:31.120Z
60,546,242,2021-02-25T20:07:31.120Z,2021-02-25T20:07:31.120Z
70,929,491,2021-02-25T20:07:31.120Z,2021-02-25T20:07:31.120Z
80,1020,884,2021-02-25T20:07:31.120Z,2021-02-25T20:07:31.120Z
90,480,648,2021-02-25T20:07:31.120Z,2021-02-25T20:07:31.120Z
