section,male,female,lastUpdate,date
0,0,0,2020-11-22T21:03:25.230Z,2020-11-22T21:03:25.230Z
10,1,0,2020-11-22T21:03:25.230Z,2020-11-22T21:03:25.230Z
20,0,0,2020-11-22T21:03:25.230Z,2020-11-22T21:03:25.230Z
30,0,1,2020-11-22T21:03:25.230Z,2020-11-22T21:03:25.230Z
40,5,1,2020-11-22T21:03:25.230Z,2020-11-22T21:03:25.230Z
50,14,8,2020-11-22T21:03:25.230Z,2020-11-22T21:03:25.230Z
60,23,8,2020-11-22T21:03:25.230Z,2020-11-22T21:03:25.230Z
70,27,18,2020-11-22T21:03:25.230Z,2020-11-22T21:03:25.230Z
80,6,11,2020-11-22T21:03:25.230Z,2020-11-22T21:03:25.230Z
90,4,2,2020-11-22T21:03:25.230Z,2020-11-22T21:03:25.230Z
