section,male,female,lastUpdate,date
0,0,0,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
10,0,0,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
20,0,0,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
30,1,0,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
40,14,7,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
50,26,14,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
60,44,21,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
70,51,37,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
80,14,23,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
90,5,3,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
