section,male,female,lastUpdate,date
0,18100,17307,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
10,40248,29275,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
20,34725,31920,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
30,23349,23316,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
40,20470,21751,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
50,15892,16591,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
60,11604,10389,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
70,5768,5272,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
80,2430,3084,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
90,583,1340,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
