section,male,female,lastUpdate,date
0,0,0,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
10,1,0,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
20,0,0,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
30,0,0,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
40,6,1,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
50,10,2,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
60,17,7,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
70,21,13,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
80,6,9,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
90,1,1,2020-12-01T06:03:22.033Z,2020-12-01T06:03:22.033Z
