city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,103130,13561,6863,54616,143,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
בני ברק,40817,4617,2557,15350,226,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
מודיעין עילית,20728,2916,1592,8931,367,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
בית שמש,16103,2389,1353,8934,178,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
פתח תקווה,15659,2353,1332,17251,95,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
תל אביב - יפו,18640,2053,1083,23759,45,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
אשדוד,19745,1896,1097,14322,84,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
חיפה,12703,1334,644,14310,49,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
ראשון לציון,9892,1242,713,13479,51,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
ביתר עילית,11165,1225,672,3293,192,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
נתניה,11569,1203,595,11766,56,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
חולון,10104,1155,662,10522,62,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
אלעד,9762,1098,602,3616,229,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
באר שבע,10113,1073,542,11834,54,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
רחובות,8005,1009,600,7777,71,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
רמלה,6258,982,553,5691,128,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
לוד,5942,932,531,5453,117,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
אשקלון,7421,924,538,8606,64,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
קרית גת,4828,826,500,4645,140,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
נצרת,7084,817,345,2785,104,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
רמת גן,5715,812,426,8584,54,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
בת ים,6371,795,398,7007,62,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
צפת,3081,679,328,2544,187,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
נתיבות,4478,646,371,2757,160,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
קרית אתא,3206,567,376,3960,98,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
גבעת זאב,2991,545,310,1832,275,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
אור יהודה,3099,494,323,2997,143,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
חדרה,4672,478,237,4813,49,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
ראש העין,3840,473,282,4622,73,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
אופקים,2703,448,318,2911,134,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
מעלה אדומים,2822,437,253,3300,117,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
מודיעין-מכבים-רעות,3717,395,209,5259,45,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
קרית מלאכי,2573,390,252,2105,156,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
יבנה,3031,375,202,3021,77,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
רכסים,2530,345,178,1048,267,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
הרצליה,3111,336,163,5252,36,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
טבריה,3251,320,164,2696,70,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
רעננה,3018,317,129,4547,41,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
שפרעם,3377,306,132,1685,74,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
סח'נין,3774,297,146,1343,89,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
כפר סבא,3053,294,133,5366,30,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
עכו,2874,291,155,2541,57,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
נהריה,2464,283,119,2791,47,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
עפולה,2731,279,115,2898,50,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
כוכב יעקב,1525,259,101,809,281,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
הוד השרון,1971,248,147,3224,40,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
נוף הגליל,2066,237,108,2039,53,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
כרמיאל,1951,236,148,2549,51,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
נס ציונה,1730,231,138,2941,50,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
דאלית אל-כרמל,1906,225,111,916,129,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
טמרה,3320,223,109,1069,64,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
קרית מוצקין,1730,217,105,2555,47,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
אום אל-פחם,4559,217,130,1214,38,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
יהוד,1484,213,119,2080,73,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
שדרות,1756,210,127,1459,74,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
קרית אונו,1297,208,104,2379,55,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
קרית ים,1681,205,83,2256,53,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
דימונה,1562,201,110,2145,56,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
בית ג'ן,1420,195,115,926,161,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
גבעתיים,1541,189,100,2922,34,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
טייבה,3211,189,80,1270,42,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
באר יעקב,1585,188,107,1655,70,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
חצור הגלילית,1038,183,94,753,181,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
