section,male,female,lastUpdate,date
0,1,2,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
10,3,2,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
20,7,9,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
30,14,10,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
40,31,29,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
50,158,74,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
60,438,191,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
70,769,383,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
80,863,713,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
90,394,546,2021-01-28T06:39:58.397Z,2021-01-28T06:39:58.397Z
