section,male,female,lastUpdate,date
0,2,2,2021-03-03T19:26:09.160Z,2021-03-03T19:26:09.160Z
10,3,1,2021-03-03T19:26:09.160Z,2021-03-03T19:26:09.160Z
20,17,12,2021-03-03T19:26:09.160Z,2021-03-03T19:26:09.160Z
30,23,17,2021-03-03T19:26:09.160Z,2021-03-03T19:26:09.160Z
40,51,42,2021-03-03T19:26:09.160Z,2021-03-03T19:26:09.160Z
50,206,96,2021-03-03T19:26:09.160Z,2021-03-03T19:26:09.160Z
60,554,245,2021-03-03T19:26:09.160Z,2021-03-03T19:26:09.160Z
70,952,504,2021-03-03T19:26:09.160Z,2021-03-03T19:26:09.160Z
80,1036,903,2021-03-03T19:26:09.160Z,2021-03-03T19:26:09.160Z
90,486,651,2021-03-03T19:26:09.160Z,2021-03-03T19:26:09.160Z
