age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,272957,159694,1538337,17.7,10.4,2021-03-03T19:26:09.160Z
20-29,824928,442315,1300361,63.4,34.0,2021-03-03T19:26:09.160Z
30-39,842768,509084,1197026,70.4,42.5,2021-03-03T19:26:09.160Z
40-49,849514,639201,1098556,77.3,58.2,2021-03-03T19:26:09.160Z
50-59,705081,575748,849966,83.0,67.7,2021-03-03T19:26:09.160Z
60-69,634461,567872,741639,85.5,76.6,2021-03-03T19:26:09.160Z
70-79,465218,433152,490784,94.8,88.3,2021-03-03T19:26:09.160Z
80-89,207479,192369,225538,92.0,85.3,2021-03-03T19:26:09.160Z
90+,48656,44546,51496,94.5,86.5,2021-03-03T19:26:09.160Z
