section,male,female,lastUpdate,date
0,1,1,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
10,1,2,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
20,1,5,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
30,11,7,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
40,19,12,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
50,95,52,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
60,259,108,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
70,476,234,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
80,536,438,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
90,234,362,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
