section,male,female,lastUpdate,date
0,17996,17226,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
10,40086,29114,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
20,34531,31686,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
30,23196,23129,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
40,20296,21590,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
50,15790,16441,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
60,11516,10280,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
70,5703,5214,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
80,2409,3059,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
90,578,1328,2020-11-29T08:30:27.120Z,2020-11-29T08:30:27.120Z
