section,male,female,lastUpdate,date
0,0,1,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
10,0,2,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
20,4,4,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
30,14,9,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
40,23,11,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
50,38,20,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
60,44,28,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
70,37,20,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
80,14,15,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
90,1,2,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
