section,male,female,lastUpdate,date
0,1,1,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
10,0,4,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
20,11,17,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
30,38,27,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
40,63,40,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
50,100,63,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
60,121,75,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
70,106,77,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
80,63,65,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
90,13,16,2021-02-18T08:12:11.743Z,2021-02-18T08:12:11.743Z
