age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,203165,77933,1505185,13.5,5.2,2021-02-18T08:12:11.743Z
20-29,612566,241405,1277634,47.9,18.9,2021-02-18T08:12:11.743Z
30-39,658621,281395,1186386,55.5,23.7,2021-02-18T08:12:11.743Z
40-49,734339,488698,1080768,67.9,45.2,2021-02-18T08:12:11.743Z
50-59,635935,500361,832687,76.4,60.1,2021-02-18T08:12:11.743Z
60-69,598864,536418,735380,81.4,72.9,2021-02-18T08:12:11.743Z
70-79,448232,416686,462148,97.0,90.2,2021-02-18T08:12:11.743Z
80-89,200057,184289,222547,89.9,82.8,2021-02-18T08:12:11.743Z
90+,47114,42390,50589,93.1,83.8,2021-02-18T08:12:11.743Z
