section,male,female,lastUpdate,date
0,1,1,2020-11-30T08:15:27.897Z,2020-11-30T08:15:27.897Z
10,1,2,2020-11-30T08:15:27.897Z,2020-11-30T08:15:27.897Z
20,1,5,2020-11-30T08:15:27.897Z,2020-11-30T08:15:27.897Z
30,11,7,2020-11-30T08:15:27.897Z,2020-11-30T08:15:27.897Z
40,19,12,2020-11-30T08:15:27.897Z,2020-11-30T08:15:27.897Z
50,96,53,2020-11-30T08:15:27.897Z,2020-11-30T08:15:27.897Z
60,260,109,2020-11-30T08:15:27.897Z,2020-11-30T08:15:27.897Z
70,476,236,2020-11-30T08:15:27.897Z,2020-11-30T08:15:27.897Z
80,538,439,2020-11-30T08:15:27.897Z,2020-11-30T08:15:27.897Z
90,235,362,2020-11-30T08:15:27.897Z,2020-11-30T08:15:27.897Z
