age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,287672,182078,1538337,18.7,11.8,2021-03-09T16:06:47.950Z
20-29,865282,538106,1300361,66.5,41.4,2021-03-09T16:06:47.950Z
30-39,876016,593089,1197026,73.2,49.5,2021-03-09T16:06:47.950Z
40-49,873386,685041,1098556,79.5,62.4,2021-03-09T16:06:47.950Z
50-59,721086,603122,849966,84.8,71.0,2021-03-09T16:06:47.950Z
60-69,643278,580912,741639,86.7,78.3,2021-03-09T16:06:47.950Z
70-79,469574,439083,490784,95.7,89.5,2021-03-09T16:06:47.950Z
80-89,209372,194973,225538,92.8,86.4,2021-03-09T16:06:47.950Z
90+,49104,45162,51496,95.4,87.7,2021-03-09T16:06:47.950Z
