city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,126731,4696,2691,47172,49,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
תל אביב - יפו,25362,1449,705,28190,32,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
נתניה,16136,1258,725,17677,58,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
באר שבע,14192,1181,722,19651,60,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
אשקלון,11235,980,598,14079,68,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
בני ברק,47887,953,506,8923,47,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
אשדוד,24963,919,524,15996,41,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
ראשון לציון,14319,898,515,18982,37,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
פתח תקווה,21015,885,476,18815,36,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
חיפה,15981,812,407,17389,30,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
חולון,14171,721,402,12791,39,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
רחובות,10957,624,349,13420,44,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
רהט,4303,615,372,2559,89,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
בת ים,9290,565,303,8360,44,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
חדרה,6523,547,327,7635,56,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
בית שמש,19934,523,304,5936,39,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
נצרת,8642,459,253,2294,58,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
אום אל-פחם,5705,429,224,1976,75,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
רמלה,9192,421,215,5163,55,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
מודיעין עילית,25029,406,195,3905,51,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
לוד,8299,400,165,5632,50,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
רמת גן,7682,336,179,14701,22,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
נתיבות,6801,333,205,3540,83,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
קרית גת,7089,328,181,3713,56,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
אופקים,4118,312,215,4592,93,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
טבריה,4365,291,180,3372,63,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
שדרות,2712,283,178,3586,100,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
ראש העין,5267,273,179,6270,42,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
דימונה,2370,258,130,3282,71,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
טייבה,4273,253,131,1910,57,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
עכו,3939,238,141,3973,46,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
