section,male,female,lastUpdate,date
0,0,4,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
10,0,3,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
20,9,7,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
30,22,26,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
40,52,30,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
50,78,51,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
60,82,59,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
70,63,51,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
80,36,49,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
90,12,7,2021-03-09T16:06:47.950Z,2021-03-09T16:06:47.950Z
