section,male,female,lastUpdate,date
0,18905,18026,2020-12-10T17:11:36.463Z,2020-12-10T17:11:36.463Z
10,41394,30511,2020-12-10T17:11:36.463Z,2020-12-10T17:11:36.463Z
20,35950,33455,2020-12-10T17:11:36.463Z,2020-12-10T17:11:36.463Z
30,24371,24523,2020-12-10T17:11:36.463Z,2020-12-10T17:11:36.463Z
40,21367,22858,2020-12-10T17:11:36.463Z,2020-12-10T17:11:36.463Z
50,16625,17404,2020-12-10T17:11:36.463Z,2020-12-10T17:11:36.463Z
60,12179,10916,2020-12-10T17:11:36.463Z,2020-12-10T17:11:36.463Z
70,6068,5574,2020-12-10T17:11:36.463Z,2020-12-10T17:11:36.463Z
80,2546,3267,2020-12-10T17:11:36.463Z,2020-12-10T17:11:36.463Z
90,614,1405,2020-12-10T17:11:36.463Z,2020-12-10T17:11:36.463Z
