section,male,female,lastUpdate,date
0,16494,15815,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
10,37823,26830,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
20,31803,28667,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
30,21212,20759,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
40,18464,19388,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
50,14296,14694,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
60,10372,9134,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
70,5075,4596,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
80,2185,2729,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
90,516,1186,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
