section,male,female,lastUpdate,date
0,0,0,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
10,1,0,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
20,1,1,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
30,1,0,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
40,12,1,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
50,32,10,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
60,58,17,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
70,47,23,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
80,13,10,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
90,1,1,2020-10-20T06:59:42.170Z,2020-10-20T06:59:42.170Z
