section,male,female,lastUpdate,date
0,37296,35439,2021-01-25T03:43:39.050Z,2021-01-25T03:43:39.050Z
10,67383,57226,2021-01-25T03:43:39.050Z,2021-01-25T03:43:39.050Z
20,56555,56479,2021-01-25T03:43:39.050Z,2021-01-25T03:43:39.050Z
30,40558,42674,2021-01-25T03:43:39.050Z,2021-01-25T03:43:39.050Z
40,35219,38686,2021-01-25T03:43:39.050Z,2021-01-25T03:43:39.050Z
50,27102,28806,2021-01-25T03:43:39.050Z,2021-01-25T03:43:39.050Z
60,19572,18413,2021-01-25T03:43:39.050Z,2021-01-25T03:43:39.050Z
70,9757,9317,2021-01-25T03:43:39.050Z,2021-01-25T03:43:39.050Z
80,4222,5633,2021-01-25T03:43:39.050Z,2021-01-25T03:43:39.050Z
90,1112,2389,2021-01-25T03:43:39.050Z,2021-01-25T03:43:39.050Z
