name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,104.2405090332031,6,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
סנט וינסנט,,,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
שמיר,,69.92144012451172,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
וולפסון,,,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
זיו צפת,,,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
הלל יפה,,79.61164855957031,2,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
נהריה,,83.97260284423828,1,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
ברזילי,,86.75496673583984,3,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
פוריה,,75.49295806884766,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
סוראסקי,,118.189582824707,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
בני ציון,,98.38336944580078,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
רבין ק. בילינסון,,97.36527252197266,4,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
סורוקה,,82.53692626953125,9,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
מאיר,,91.38817596435547,1,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
קפלן,,86.46209716796875,4,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
"רמב""ם",,97.64344024658203,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
הכרמל,,,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
הדסה עין כרם,,110.3174591064453,12,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
הסקוטי,,28.5714282989502,2,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
המשפחה הקדושה,,,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
סנט ג'וזף,,,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
שערי צדק,,106.3882064819336,1,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
אל מקאסד,,,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
לניאדו,,107.2423400878906,1,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
אוגוסטה ויקטוריה,,,1,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
מעייני הישועה,,112.3417739868164,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
אסותא אשדוד,,,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
שניידר,,,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
השרון ק. גולדה,,71.78423309326172,1,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
יוספטל,,,0,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
המרכזי בעמק,,84.13793182373047,3,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
