age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,329833,289350,1538337,21.4,18.8,2021-04-08T19:16:17.017Z
20-29,965583,861465,1300361,74.3,66.2,2021-04-08T19:16:17.017Z
30-39,941697,861718,1197026,78.7,72.0,2021-04-08T19:16:17.017Z
40-49,913417,850404,1098556,83.1,77.4,2021-04-08T19:16:17.017Z
50-59,746941,700240,849966,87.9,82.4,2021-04-08T19:16:17.017Z
60-69,661473,630233,741639,89.2,85.0,2021-04-08T19:16:17.017Z
70-79,479378,462748,490784,97.7,94.3,2021-04-08T19:16:17.017Z
80-89,214458,206226,225538,95.1,91.4,2021-04-08T19:16:17.017Z
90+,50550,47635,51496,98.2,92.5,2021-04-08T19:16:17.017Z
