city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,130425,543,177,23177,6,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
רהט,4937,147,84,1502,21,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
תל אביב - יפו,26313,143,55,18172,3,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
באר שבע,15098,124,62,7012,6,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
נתניה,16956,107,43,7243,5,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
חיפה,16634,98,39,10692,4,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
אשדוד,25544,94,52,6260,4,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
פתח תקווה,21608,78,46,7919,3,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
טייבה,4554,68,45,1238,15,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
חולון,14635,61,23,5313,3,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
נצרת,9022,58, 11-14 ,1640,7,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
אום אל-פחם,6140,57,34,1067,10,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
לוד,8625,57,22,7379,7,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
לקיה,778,56,33,388,35,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
בת ים,9663,50,19,4125,4,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
ראשון לציון,14854,49,20,7029,2,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
נתיבות,7016,46,15,899,11,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
אשקלון,11825,45,20,4153,3,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
רחובות,11309,42,24,7001,3,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
בית שמש,20220,42,16,2164,3,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
אבו גוש,1278,40, 11-14 ,712,49,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
ערערה-בנגב,998,34,18,255,18,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
כסיפה,904,34,19,201,19,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
חדרה,6824,32, 11-14 ,3016,3,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
כפר קאסם,3368,30,22,829,12,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
צפת,4815,29,19,818,8,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
רמלה,9515,28,  1-5  ,2239,4,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
מעלה עירון,1884,28,  6-10  ,284,18,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
אבו סנאן,1337,27,  1-5  ,1569,20,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
קרית גת,7309,26,  6-10  ,1513,4,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
חורה,859,26,  6-10  ,190,14,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
תל שבע,564,26,  6-10  ,318,12,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
בני ברק,48208,26, 11-14 ,2401,1,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
רעננה,3843,25, 11-14 ,3068,3,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
באקה אל-גרביה,2761,25,19,682,8,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
אעצם (שבט),82,24, 11-14 ,107,22,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
טמרה,3868,21,16,987,6,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
ערערה,2019,21,  6-10  ,488,10,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
דימונה,2499,21,  1-5  ,1340,6,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
ערד,2474,20,  6-10  ,1237,7,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
קלנסווה,2495,20,17,611,9,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
הרצליה,4231,19,  6-10  ,3792,2,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
אבו קורינאת (שבט),51,19, 11-14 ,63,29,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
רמת גן,7888,19, 11-14 ,15022,1,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
