section,male,female,lastUpdate,date
0,2,4,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
10,4,1,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
20,18,13,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
30,29,19,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
40,57,53,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
50,224,108,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
60,612,280,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
70,991,553,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
80,1114,968,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
90,525,704,2021-04-08T19:16:17.017Z,2021-04-08T19:16:17.017Z
