section,male,female,lastUpdate,date
0,2,4,2021-04-08T14:12:40.223Z,2021-04-08T14:12:40.223Z
10,4,1,2021-04-08T14:12:40.223Z,2021-04-08T14:12:40.223Z
20,18,13,2021-04-08T14:12:40.223Z,2021-04-08T14:12:40.223Z
30,29,19,2021-04-08T14:12:40.223Z,2021-04-08T14:12:40.223Z
40,57,53,2021-04-08T14:12:40.223Z,2021-04-08T14:12:40.223Z
50,224,108,2021-04-08T14:12:40.223Z,2021-04-08T14:12:40.223Z
60,612,280,2021-04-08T14:12:40.223Z,2021-04-08T14:12:40.223Z
70,991,552,2021-04-08T14:12:40.223Z,2021-04-08T14:12:40.223Z
80,1113,968,2021-04-08T14:12:40.223Z,2021-04-08T14:12:40.223Z
90,525,704,2021-04-08T14:12:40.223Z,2021-04-08T14:12:40.223Z
