section,male,female,lastUpdate,date
0,0,1,2021-04-07T06:21:49.690Z,2021-04-07T06:21:49.690Z
10,0,0,2021-04-07T06:21:49.690Z,2021-04-07T06:21:49.690Z
20,3,0,2021-04-07T06:21:49.690Z,2021-04-07T06:21:49.690Z
30,3,4,2021-04-07T06:21:49.690Z,2021-04-07T06:21:49.690Z
40,17,5,2021-04-07T06:21:49.690Z,2021-04-07T06:21:49.690Z
50,29,13,2021-04-07T06:21:49.690Z,2021-04-07T06:21:49.690Z
60,14,17,2021-04-07T06:21:49.690Z,2021-04-07T06:21:49.690Z
70,15,15,2021-04-07T06:21:49.690Z,2021-04-07T06:21:49.690Z
80,9,4,2021-04-07T06:21:49.690Z,2021-04-07T06:21:49.690Z
90,2,1,2021-04-07T06:21:49.690Z,2021-04-07T06:21:49.690Z
