section,male,female,lastUpdate,date
0,0,0,2020-11-18T08:34:15.547Z,2020-11-18T08:34:15.547Z
10,2,0,2020-11-18T08:34:15.547Z,2020-11-18T08:34:15.547Z
20,0,2,2020-11-18T08:34:15.547Z,2020-11-18T08:34:15.547Z
30,0,1,2020-11-18T08:34:15.547Z,2020-11-18T08:34:15.547Z
40,6,1,2020-11-18T08:34:15.547Z,2020-11-18T08:34:15.547Z
50,13,7,2020-11-18T08:34:15.547Z,2020-11-18T08:34:15.547Z
60,24,8,2020-11-18T08:34:15.547Z,2020-11-18T08:34:15.547Z
70,28,20,2020-11-18T08:34:15.547Z,2020-11-18T08:34:15.547Z
80,5,8,2020-11-18T08:34:15.547Z,2020-11-18T08:34:15.547Z
90,2,2,2020-11-18T08:34:15.547Z,2020-11-18T08:34:15.547Z
