amount,lastUpdate
0,2020-11-18T08:34:15.547Z
0,2020-11-18T08:34:15.547Z
0,2020-11-18T08:34:15.547Z
1,2020-11-18T08:34:15.547Z
2,2020-11-18T08:34:15.547Z
3,2020-11-18T08:34:15.547Z
5,2020-11-18T08:34:15.547Z
5,2020-11-18T08:34:15.547Z
6,2020-11-18T08:34:15.547Z
7,2020-11-18T08:34:15.547Z
7,2020-11-18T08:34:15.547Z
7,2020-11-18T08:34:15.547Z
6,2020-11-18T08:34:15.547Z
9,2020-11-18T08:34:15.547Z
11,2020-11-18T08:34:15.547Z
12,2020-11-18T08:34:15.547Z
16,2020-11-18T08:34:15.547Z
21,2020-11-18T08:34:15.547Z
23,2020-11-18T08:34:15.547Z
27,2020-11-18T08:34:15.547Z
38,2020-11-18T08:34:15.547Z
44,2020-11-18T08:34:15.547Z
48,2020-11-18T08:34:15.547Z
52,2020-11-18T08:34:15.547Z
56,2020-11-18T08:34:15.547Z
66,2020-11-18T08:34:15.547Z
70,2020-11-18T08:34:15.547Z
80,2020-11-18T08:34:15.547Z
89,2020-11-18T08:34:15.547Z
98,2020-11-18T08:34:15.547Z
111,2020-11-18T08:34:15.547Z
113,2020-11-18T08:34:15.547Z
131,2020-11-18T08:34:15.547Z
140,2020-11-18T08:34:15.547Z
135,2020-11-18T08:34:15.547Z
147,2020-11-18T08:34:15.547Z
160,2020-11-18T08:34:15.547Z
166,2020-11-18T08:34:15.547Z
166,2020-11-18T08:34:15.547Z
170,2020-11-18T08:34:15.547Z
182,2020-11-18T08:34:15.547Z
177,2020-11-18T08:34:15.547Z
192,2020-11-18T08:34:15.547Z
178,2020-11-18T08:34:15.547Z
179,2020-11-18T08:34:15.547Z
182,2020-11-18T08:34:15.547Z
165,2020-11-18T08:34:15.547Z
174,2020-11-18T08:34:15.547Z
157,2020-11-18T08:34:15.547Z
154,2020-11-18T08:34:15.547Z
145,2020-11-18T08:34:15.547Z
149,2020-11-18T08:34:15.547Z
146,2020-11-18T08:34:15.547Z
144,2020-11-18T08:34:15.547Z
136,2020-11-18T08:34:15.547Z
142,2020-11-18T08:34:15.547Z
132,2020-11-18T08:34:15.547Z
127,2020-11-18T08:34:15.547Z
122,2020-11-18T08:34:15.547Z
112,2020-11-18T08:34:15.547Z
109,2020-11-18T08:34:15.547Z
111,2020-11-18T08:34:15.547Z
101,2020-11-18T08:34:15.547Z
97,2020-11-18T08:34:15.547Z
91,2020-11-18T08:34:15.547Z
88,2020-11-18T08:34:15.547Z
84,2020-11-18T08:34:15.547Z
78,2020-11-18T08:34:15.547Z
78,2020-11-18T08:34:15.547Z
74,2020-11-18T08:34:15.547Z
69,2020-11-18T08:34:15.547Z
65,2020-11-18T08:34:15.547Z
61,2020-11-18T08:34:15.547Z
61,2020-11-18T08:34:15.547Z
61,2020-11-18T08:34:15.547Z
60,2020-11-18T08:34:15.547Z
55,2020-11-18T08:34:15.547Z
52,2020-11-18T08:34:15.547Z
51,2020-11-18T08:34:15.547Z
46,2020-11-18T08:34:15.547Z
47,2020-11-18T08:34:15.547Z
