name,amount,lastUpdate,date
hard,1130,2021-01-18T04:35:31.270Z,2021-01-18T04:35:31.270Z
moderate,277,2021-01-18T04:35:31.270Z,2021-01-18T04:35:31.270Z
critical,317,2021-01-18T04:35:31.270Z,2021-01-18T04:35:31.270Z
breath,273,2021-01-18T04:35:31.270Z,2021-01-18T04:35:31.270Z
name,amount,lastUpdate,date
hard,1130,2021-01-18T04:35:31.270Z,2021-01-18T04:35:31.270Z
moderate,277,2021-01-18T04:35:31.270Z,2021-01-18T04:35:31.270Z
critical,317,2021-01-18T04:35:31.270Z,2021-01-18T04:35:31.270Z
breath,273,2021-01-18T04:35:31.270Z,2021-01-18T04:35:31.270Z
