amount,lastUpdate
0,2021-01-18T04:35:31.270Z
0,2021-01-18T04:35:31.270Z
0,2021-01-18T04:35:31.270Z
1,2021-01-18T04:35:31.270Z
2,2021-01-18T04:35:31.270Z
3,2021-01-18T04:35:31.270Z
5,2021-01-18T04:35:31.270Z
5,2021-01-18T04:35:31.270Z
6,2021-01-18T04:35:31.270Z
7,2021-01-18T04:35:31.270Z
7,2021-01-18T04:35:31.270Z
7,2021-01-18T04:35:31.270Z
6,2021-01-18T04:35:31.270Z
9,2021-01-18T04:35:31.270Z
11,2021-01-18T04:35:31.270Z
12,2021-01-18T04:35:31.270Z
16,2021-01-18T04:35:31.270Z
21,2021-01-18T04:35:31.270Z
23,2021-01-18T04:35:31.270Z
27,2021-01-18T04:35:31.270Z
38,2021-01-18T04:35:31.270Z
44,2021-01-18T04:35:31.270Z
48,2021-01-18T04:35:31.270Z
52,2021-01-18T04:35:31.270Z
56,2021-01-18T04:35:31.270Z
67,2021-01-18T04:35:31.270Z
70,2021-01-18T04:35:31.270Z
80,2021-01-18T04:35:31.270Z
89,2021-01-18T04:35:31.270Z
98,2021-01-18T04:35:31.270Z
111,2021-01-18T04:35:31.270Z
113,2021-01-18T04:35:31.270Z
131,2021-01-18T04:35:31.270Z
140,2021-01-18T04:35:31.270Z
135,2021-01-18T04:35:31.270Z
147,2021-01-18T04:35:31.270Z
160,2021-01-18T04:35:31.270Z
166,2021-01-18T04:35:31.270Z
166,2021-01-18T04:35:31.270Z
170,2021-01-18T04:35:31.270Z
182,2021-01-18T04:35:31.270Z
177,2021-01-18T04:35:31.270Z
192,2021-01-18T04:35:31.270Z
178,2021-01-18T04:35:31.270Z
179,2021-01-18T04:35:31.270Z
182,2021-01-18T04:35:31.270Z
165,2021-01-18T04:35:31.270Z
174,2021-01-18T04:35:31.270Z
157,2021-01-18T04:35:31.270Z
154,2021-01-18T04:35:31.270Z
145,2021-01-18T04:35:31.270Z
149,2021-01-18T04:35:31.270Z
146,2021-01-18T04:35:31.270Z
144,2021-01-18T04:35:31.270Z
136,2021-01-18T04:35:31.270Z
142,2021-01-18T04:35:31.270Z
132,2021-01-18T04:35:31.270Z
127,2021-01-18T04:35:31.270Z
122,2021-01-18T04:35:31.270Z
112,2021-01-18T04:35:31.270Z
109,2021-01-18T04:35:31.270Z
111,2021-01-18T04:35:31.270Z
101,2021-01-18T04:35:31.270Z
97,2021-01-18T04:35:31.270Z
91,2021-01-18T04:35:31.270Z
88,2021-01-18T04:35:31.270Z
84,2021-01-18T04:35:31.270Z
78,2021-01-18T04:35:31.270Z
78,2021-01-18T04:35:31.270Z
74,2021-01-18T04:35:31.270Z
69,2021-01-18T04:35:31.270Z
65,2021-01-18T04:35:31.270Z
61,2021-01-18T04:35:31.270Z
61,2021-01-18T04:35:31.270Z
61,2021-01-18T04:35:31.270Z
60,2021-01-18T04:35:31.270Z
55,2021-01-18T04:35:31.270Z
52,2021-01-18T04:35:31.270Z
51,2021-01-18T04:35:31.270Z
