name,amount,lastUpdate,date
hard,1185,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
moderate,322,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
critical,388,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
breath,309,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
name,amount,lastUpdate,date
hard,1185,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
moderate,322,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
critical,388,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
breath,309,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
