section,male,female,lastUpdate,date
0,34685,32907,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
10,64023,53943,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
20,53944,53741,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
30,38724,40634,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
40,33661,36957,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
50,25935,27615,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
60,18802,17699,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
70,9361,8923,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
80,4035,5356,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
90,1054,2287,2021-01-20T07:16:55.410Z,2021-01-20T07:16:55.410Z
