city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,72887,12160,8451,82430,131,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
בני ברק,31092,3099,2191,16725,154,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
מודיעין עילית,14115,2186,1685,10608,284,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
תל אביב - יפו,14915,1827,1197,39784,40,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
חיפה,9808,1789,1204,28067,65,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
בית שמש,10850,1780,1347,11102,140,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
פתח תקווה,11129,1585,1087,23839,65,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
אשדוד,15932,1568,1092,17520,69,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
ביתר עילית,7858,1220,902,3946,198,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
נצרת,5308,991,624,5004,126,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
באר שבע,8038,931,547,18204,47,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
אלעד,6955,920,690,4368,193,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
נתניה,9171,899,608,15264,41,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
חולון,7904,887,611,13637,47,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
ראשון לציון,7554,851,557,17033,35,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
רחובות,6045,690,481,13697,50,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
רמת גן,4253,684,461,13687,47,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
אשקלון,5671,599,394,9604,42,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
בת ים,5050,525,354,8492,40,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
רמלה,4526,517,368,6312,68,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
קרית גת,3273,474,296,4468,82,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
טמרה,2676,472,305,2410,137,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
לוד,4237,471,331,5816,62,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
שפרעם,2722,451,311,2851,109,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
ערד,1649,440,273,4593,163,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
צפת,1876,423,311,3266,118,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
טבריה,2598,402,290,4428,89,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
מודיעין-מכבים-רעות,2834,369,250,9337,42,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
סח'נין,3030,352,257,2472,108,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
כפר סבא,2440,350,247,9939,36,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
נוף הגליל,1566,350,233,5005,79,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
עפולה,2108,348,244,5655,65,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
קרית אתא,2222,347,254,6008,60,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
ראש העין,2798,337,243,6734,57,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
גבעת זאב,2003,327,250,2507,172,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
מעלה אדומים,1904,326,247,4823,87,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
קרית מוצקין,1289,320,224,6003,73,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
נתיבות,3404,316,232,3651,82,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
כפר כנא,1510,309,232,1302,136,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
חדרה,3780,303,188,5822,32,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
הרצליה,2473,287,185,7783,31,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
נהריה,1936,280,195,5097,47,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
עכו,2209,276,213,3904,54,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
רכסים,1800,275,213,1686,222,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
רעננה,2370,272,177,7189,36,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
אום אל-פחם,3988,253,166,1507,45,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
יבנה,2202,241,159,3891,52,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
קרית ים,1254,230,157,4106,59,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
מגאר,1179,226,133,1604,99,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
כרמיאל,1490,223,157,4272,48,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
קרית ביאליק,1357,216,137,3833,55,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
מגדל העמק,1167,215,139,3396,83,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
מבשרת ציון,1039,214,142,3016,92,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
אור יהודה,2320,208,136,2719,60,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
דאלית אל-כרמל,1395,208,161,1116,121,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
הוד השרון,1479,199,117,6829,33,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
כוכב יעקב,850,193,145,1146,216,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
מג'דל שמס,1439,187,99,488,167,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
יפיע,1299,182,115,953,94,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
קרית יערים,750,174,131,1215,278,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
טייבה,2831,174,116,1613,40,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
דימונה,1236,172,122,3538,48,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
כאבול,880,169,110,921,137,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
מג'ד אל-כרום,1653,165,115,874,107,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
חצור הגלילית,693,163,123,1128,166,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
כפר קאסם,2338,160,106,888,66,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
גבעתיים,1194,155,106,4712,28,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
אופקים,1955,154,122,2450,48,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
גבעת שמואל,964,149,107,4791,59,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
שדרות,1352,148,114,2680,55,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
