section,male,female,lastUpdate,date
0,0,1,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
10,1,2,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
20,4,1,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
30,5,11,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
40,23,19,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
50,78,33,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
60,149,70,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
70,144,97,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
80,92,77,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
90,26,26,2021-01-07T15:27:30.590Z,2021-01-07T15:27:30.590Z
