section,male,female,lastUpdate,date
0,32387,30762,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
10,61187,50867,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
20,51872,51238,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
30,37026,38711,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
40,32202,35385,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
50,24830,26390,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
60,18047,16948,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
70,9022,8521,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
80,3865,5080,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
90,999,2194,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
