section,male,female,lastUpdate,date
0,1,1,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
10,0,0,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
20,2,1,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
30,4,2,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
40,13,10,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
50,35,11,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
60,61,23,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
70,41,26,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
80,23,12,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
90,2,3,2021-01-16T18:58:54.310Z,2021-01-16T18:58:54.310Z
