total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
2892,334,76,52,76,126,2021-04-17T19:12:57.203Z
100,12,23,16,23,38,2021-04-17T19:12:57.203Z
