section,male,female,lastUpdate,date
0,0,1,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
10,0,0,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
20,0,0,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
30,2,6,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
40,15,2,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
50,25,9,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
60,11,14,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
70,12,10,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
80,6,5,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
90,0,1,2021-04-17T19:12:57.203Z,2021-04-17T19:12:57.203Z
