section,male,female,lastUpdate,date
0,0,1,2020-11-24T03:05:37.503Z,2020-11-24T03:05:37.503Z
10,1,1,2020-11-24T03:05:37.503Z,2020-11-24T03:05:37.503Z
20,1,0,2020-11-24T03:05:37.503Z,2020-11-24T03:05:37.503Z
30,0,2,2020-11-24T03:05:37.503Z,2020-11-24T03:05:37.503Z
40,12,3,2020-11-24T03:05:37.503Z,2020-11-24T03:05:37.503Z
50,25,15,2020-11-24T03:05:37.503Z,2020-11-24T03:05:37.503Z
60,54,21,2020-11-24T03:05:37.503Z,2020-11-24T03:05:37.503Z
70,47,36,2020-11-24T03:05:37.503Z,2020-11-24T03:05:37.503Z
80,17,22,2020-11-24T03:05:37.503Z,2020-11-24T03:05:37.503Z
90,9,4,2020-11-24T03:05:37.503Z,2020-11-24T03:05:37.503Z
