section,male,female,lastUpdate,date
0,,1,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
10,,3,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
20,1.0,3,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
30,8.0,4,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
40,16.0,8,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
50,72.0,39,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
60,202.0,85,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
70,386.0,190,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
80,450.0,353,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
90,202.0,296,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
