section,male,female,lastUpdate,date
0,0,0,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
10,1,0,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
20,1,1,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
30,2,0,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
40,10,2,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
50,30,9,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
60,53,16,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
70,45,21,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
80,18,12,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
90,3,4,2020-10-22T08:16:11.117Z,2020-10-22T08:16:11.117Z
