age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,245363,131597,1538337,15.9,8.6,2021-02-24T18:03:57.540Z
20-29,747981,330933,1300361,57.5,25.4,2021-02-24T18:03:57.540Z
30-39,777001,394626,1197026,64.9,33.0,2021-02-24T18:03:57.540Z
40-49,806405,582234,1098556,73.4,53.0,2021-02-24T18:03:57.540Z
50-59,677886,545158,849966,79.8,64.1,2021-02-24T18:03:57.540Z
60-69,619425,554107,741639,83.5,74.7,2021-02-24T18:03:57.540Z
70-79,457773,426103,490784,93.3,86.8,2021-02-24T18:03:57.540Z
80-89,204067,188747,225538,90.5,83.7,2021-02-24T18:03:57.540Z
90+,47954,43487,51496,93.1,84.4,2021-02-24T18:03:57.540Z
