section,male,female,lastUpdate,date
0,0,0,2020-12-10T20:48:12.903Z,2020-12-10T20:48:12.903Z
10,1,0,2020-12-10T20:48:12.903Z,2020-12-10T20:48:12.903Z
20,1,0,2020-12-10T20:48:12.903Z,2020-12-10T20:48:12.903Z
30,0,0,2020-12-10T20:48:12.903Z,2020-12-10T20:48:12.903Z
40,5,1,2020-12-10T20:48:12.903Z,2020-12-10T20:48:12.903Z
50,9,2,2020-12-10T20:48:12.903Z,2020-12-10T20:48:12.903Z
60,17,7,2020-12-10T20:48:12.903Z,2020-12-10T20:48:12.903Z
70,24,16,2020-12-10T20:48:12.903Z,2020-12-10T20:48:12.903Z
80,5,8,2020-12-10T20:48:12.903Z,2020-12-10T20:48:12.903Z
90,0,0,2020-12-10T20:48:12.903Z,2020-12-10T20:48:12.903Z
