section,male,female,lastUpdate,date
0,3,1,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
10,1,1,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
20,6,7,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
30,14,21,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
40,65,36,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
50,111,40,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
60,189,90,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
70,162,118,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
80,114,127,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
90,46,50,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
