section,male,female,lastUpdate,date
0,1,2,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
10,2,2,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
20,5,9,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
30,14,10,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
40,29,29,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
50,145,70,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
60,411,173,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
70,727,362,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
80,818,666,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
90,373,511,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
