section,male,female,lastUpdate,date
0,36881,35052,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
10,66817,56648,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
20,56052,56006,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
30,40216,42331,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
40,34914,38397,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
50,26900,28593,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
60,19440,18277,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
70,9687,9249,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
80,4187,5585,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
90,1097,2365,2021-01-24T06:07:14.763Z,2021-01-24T06:07:14.763Z
